Absol,(9, 3),planted=(9, 3),detonate=39.0,action=0,Qvals=[3.304800033569336, -1000000000.0, 3.2276999950408936, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SugarZ3ro,(10, 3),planted=(9, 3),detonate=39.0,action=0,Qvals=[3.038100004196167, -1000000000.0, -1000000000.0, -1000000000.0, 2.6886000633239746, -1000000000.0, 2.893899917602539, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=38.0,action=0,Qvals=[3.257200002670288, -1000000000.0, -1000000000.0, -1000000000.0, 3.1129000186920166, -1000000000.0, 3.026400089263916, -1000000000.0, 3.002700090408325, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=38.0,action=0,Qvals=[3.249500036239624, -1000000000.0, 3.1742000579833984, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SugarZ3ro,(10, 3),planted=(9, 3),detonate=38.0,action=0,Qvals=[2.9846999645233154, -1000000000.0, -1000000000.0, -1000000000.0, 2.6340999603271484, -1000000000.0, 2.838099956512451, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=36.0,action=0,Qvals=[2.4367001056671143, -1000000000.0, -1000000000.0, -1000000000.0, 2.3756000995635986, -1000000000.0, 2.3959999084472656, -1000000000.0, 2.3956000804901123, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=37.0,action=0,Qvals=[2.6565001010894775, -1000000000.0, 2.52839994430542, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SugarZ3ro,(10, 3),planted=(9, 3),detonate=37.0,action=0,Qvals=[2.351300001144409, -1000000000.0, -1000000000.0, -1000000000.0, 2.282900094985962, -1000000000.0, 2.2276999950408936, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(8, 3),detonate=36.0,action=0,Qvals=[2.418100118637085, -1000000000.0, -1000000000.0, -1000000000.0, 2.3708999156951904, -1000000000.0, 2.390000104904175, -1000000000.0, 2.3803999423980713, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=36.0,action=0,Qvals=[2.615299940109253, -1000000000.0, 2.490799903869629, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SugarZ3ro,(10, 3),planted=(9, 3),detonate=36.0,action=0,Qvals=[2.3178000450134277, -1000000000.0, -1000000000.0, -1000000000.0, 2.2523999214172363, -1000000000.0, 2.1970999240875244, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=36.0,action=6,Qvals=[2.4403998851776123, -1000000000.0, -1000000000.0, -1000000000.0, 2.4168999195098877, -1000000000.0, 2.443000078201294, -1000000000.0, 2.385999917984009, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=35.0,action=0,Qvals=[2.573699951171875, -1000000000.0, 2.4528000354766846, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SugarZ3ro,(10, 3),planted=(9, 3),detonate=35.0,action=0,Qvals=[2.4695000648498535, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(8, 3),detonate=34.0,action=6,Qvals=[2.3501999378204346, -1000000000.0, -1000000000.0, -1000000000.0, 2.355600118637085, -1000000000.0, 2.362299919128418, -1000000000.0, 2.301300048828125, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=34.0,action=0,Qvals=[2.532399892807007, -1000000000.0, 2.414299964904785, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SugarZ3ro,(10, 3),planted=(9, 3),detonate=34.0,action=0,Qvals=[2.4514000415802, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(10, 2),detonate=32.0,action=0,Qvals=[2.4549999237060547, -1000000000.0, -1000000000.0, -1000000000.0, 2.377700090408325, -1000000000.0, 2.3396999835968018, -1000000000.0, 2.387200117111206, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=33.0,action=0,Qvals=[2.550100088119507, -1000000000.0, 2.408799886703491, -1000000000.0, 2.541800022125244, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(8, 2),detonate=32.0,action=0,Qvals=[2.3124001026153564, -1000000000.0, -1000000000.0, -1000000000.0, 2.268399953842163, -1000000000.0, 2.276400089263916, -1000000000.0, 2.2451999187469482, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=32.0,action=0,Qvals=[2.5755999088287354, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=32.0,action=0,Qvals=[2.356300115585327, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=31.0,action=0,Qvals=[2.5894999504089355, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(8, 3),detonate=30.0,action=4,Qvals=[2.029400110244751, -1000000000.0, -1000000000.0, -1000000000.0, 2.2797999382019043, -1000000000.0, 1.892699956893921, -1000000000.0, 1.9459999799728394, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=30.0,action=0,Qvals=[2.4567999839782715, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(8, 2),detonate=28.0,action=0,Qvals=[2.2016000747680664, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
